file_name,file_code
000349.png.txt,160
000350.png.txt,1001
000351.png.txt,215
000352.png.txt,44
000353.png.txt,216
000354.png.txt,79
000355.png.txt,11
000356.png.txt,60
000357.png.txt,236
000358.png.txt,74
000359.png.txt,109
000360.png.txt,136
000361.png.txt,287
000362.png.txt,70
000363.png.txt,100
000364.png.txt,20
000365.png.txt,116
000366.png.txt,444
000367.png.txt,2675
000368.png.txt,484
000369.png.txt,281
000370.png.txt,5000
000371.png.txt,295
000372.png.txt,28
000373.png.txt,152
000374.png.txt,35
000375.png.txt,2446
000376.png.txt,165
000377.png.txt,51
000378.png.txt,75
000379.png.txt,44
000380.png.txt,624
000381.png.txt,117
000382.png.txt,95
000383.png.txt,313
000384.png.txt,287
000385.png.txt,467
000386.png.txt,449
000387.png.txt,63
000388.png.txt,30
000389.png.txt,31
000390.png.txt,33
000391.png.txt,18
000392.png.txt,18
000393.png.txt,67
000394.png.txt,160
000395.png.txt,17
000396.png.txt,606
000397.png.txt,804
000398.png.txt,433
000399.png.txt,42
000400.png.txt,445
000401.png.txt,341
000402.png.txt,154
000403.png.txt,129
000404.png.txt,2020
000405.png.txt,1710
000406.png.txt,91
000407.png.txt,22
000408.png.txt,8
000409.png.txt,1452
000410.png.txt,1362
000411.png.txt,736
000412.png.txt,63
000413.png.txt,119
000414.png.txt,250
000415.png.txt,20
000416.png.txt,368
000417.png.txt,12
000418.png.txt,32
000419.png.txt,207
000420.png.txt,174
000421.png.txt,155
000422.png.txt,59
000423.png.txt,7783
000424.png.txt,12
000425.png.txt,510
000426.png.txt,264
000427.png.txt,1288
000428.png.txt,76
000429.png.txt,858
000430.png.txt,71
000431.png.txt,293
000432.png.txt,1280
000433.png.txt,76
000434.png.txt,28
000435.png.txt,23
000436.png.txt,372
000437.png.txt,16
000438.png.txt,764
000439.png.txt,123
000440.png.txt,15
000441.png.txt,223
000442.png.txt,7
000443.png.txt,104
000444.png.txt,417
000445.png.txt,46
000446.png.txt,169
000447.png.txt,649
000448.png.txt,81
000449.png.txt,204
000450.png.txt,86
000451.png.txt,85
000452.png.txt,25
000453.png.txt,244
000454.png.txt,1051
000455.png.txt,3225
000456.png.txt,929
000457.png.txt,22
000458.png.txt,223
000459.png.txt,1225
000460.png.txt,166
000461.png.txt,100
000462.png.txt,7
000463.png.txt,36
000464.png.txt,1048
000465.png.txt,92
000466.png.txt,67
000467.png.txt,382
000468.png.txt,1980
000469.png.txt,215
000470.png.txt,104
000471.png.txt,171
000472.png.txt,29
000473.png.txt,1500
000474.png.txt,200
000475.png.txt,908
000476.png.txt,586
000477.png.txt,18
000478.png.txt,25
000479.png.txt,2635
000480.png.txt,201
000481.png.txt,145
000482.png.txt,10
000483.png.txt,283
000484.png.txt,86
000485.png.txt,39
000486.png.txt,1051
000487.png.txt,542
000488.png.txt,293
000489.png.txt,94
000490.png.txt,1094
000491.png.txt,274
000492.png.txt,225
000493.png.txt,106
000494.png.txt,326
000495.png.txt,105
000496.png.txt,7
000497.png.txt,75
000498.png.txt,50
000499.png.txt,1252
000500.png.txt,65
000501.png.txt,238
000502.png.txt,758
000503.png.txt,48
000504.png.txt,107
000505.png.txt,387
000506.png.txt,388
000507.png.txt,31
000508.png.txt,60
000509.png.txt,110
000510.png.txt,12
000511.png.txt,128
000512.png.txt,9730
000513.png.txt,117
000514.png.txt,65
000515.png.txt,300
000516.png.txt,181
000517.png.txt,43
000518.png.txt,21
000519.png.txt,447
000520.png.txt,10
000521.png.txt,65
000522.png.txt,501
000523.png.txt,111
000524.png.txt,211
000525.png.txt,66
000526.png.txt,309
000527.png.txt,99
000528.png.txt,2380
000529.png.txt,317
000530.png.txt,64
000531.png.txt,252
000532.png.txt,298
000533.png.txt,25
000534.png.txt,90
000535.png.txt,427
000536.png.txt,302
000537.png.txt,49
000538.png.txt,3
000539.png.txt,174
000540.png.txt,173
000541.png.txt,12
000542.png.txt,438
000543.png.txt,565
000544.png.txt,468
000545.png.txt,57
000546.png.txt,1333
000547.png.txt,77
000548.png.txt,21
000549.png.txt,280
000550.png.txt,336
000551.png.txt,130
000552.png.txt,8
000553.png.txt,174
000554.png.txt,194
000555.png.txt,19
000556.png.txt,128
000557.png.txt,38
000558.png.txt,591
000559.png.txt,518
000560.png.txt,59
000561.png.txt,15
000562.png.txt,133
000563.png.txt,922
000564.png.txt,20
000565.png.txt,208
000566.png.txt,41
000567.png.txt,21
000568.png.txt,203
000569.png.txt,58
000570.png.txt,276
000571.png.txt,129
000572.png.txt,69
000573.png.txt,90
000574.png.txt,158
000575.png.txt,324
000576.png.txt,630
000577.png.txt,212
000578.png.txt,35
000579.png.txt,273
000580.png.txt,2
000581.png.txt,106
000582.png.txt,274
000583.png.txt,68
000584.png.txt,631
000585.png.txt,266
000586.png.txt,151
000587.png.txt,227
000588.png.txt,699
000589.png.txt,55
000590.png.txt,131
000591.png.txt,118
000592.png.txt,13
000593.png.txt,25
000594.png.txt,38
000595.png.txt,24
000596.png.txt,3101
000597.png.txt,321
000598.png.txt,1690
000599.png.txt,13
000600.png.txt,164
000601.png.txt,209
000602.png.txt,287
000603.png.txt,369
000604.png.txt,234
000605.png.txt,194
000606.png.txt,477
000607.png.txt,12
000608.png.txt,225
000609.png.txt,295
000610.png.txt,47
000611.png.txt,251
000612.png.txt,151
000613.png.txt,29
000614.png.txt,117
000615.png.txt,281
000616.png.txt,147
000617.png.txt,292
000618.png.txt,46
000619.png.txt,21
000620.png.txt,990
000621.png.txt,9
000622.png.txt,24
000623.png.txt,814
000624.png.txt,75
000625.png.txt,15
000626.png.txt,2
000627.png.txt,4546
000628.png.txt,129
000629.png.txt,182
000630.png.txt,217
000631.png.txt,36
000632.png.txt,225
000633.png.txt,192
000634.png.txt,188
000635.png.txt,298
000636.png.txt,15
000637.png.txt,61
000638.png.txt,155
000639.png.txt,873
000640.png.txt,455
000641.png.txt,97
000642.png.txt,495
000643.png.txt,280
000644.png.txt,564
000645.png.txt,218
000646.png.txt,78
000647.png.txt,500
000648.png.txt,320
000649.png.txt,280
000650.png.txt,576
000651.png.txt,382
000652.png.txt,1783
000653.png.txt,1509
000654.png.txt,110
000655.png.txt,220
000656.png.txt,22
000657.png.txt,140
000658.png.txt,25
000659.png.txt,337
000660.png.txt,419
000661.png.txt,111
000662.png.txt,265
000663.png.txt,2395
000664.png.txt,454
000665.png.txt,134
000666.png.txt,345
000667.png.txt,200
000668.png.txt,363
000669.png.txt,272
000670.png.txt,2133
000671.png.txt,1433
000672.png.txt,293
000673.png.txt,3040
000674.png.txt,1547
000675.png.txt,116
000676.png.txt,8
000677.png.txt,29
000678.png.txt,636
000679.png.txt,306
000680.png.txt,143
000681.png.txt,104
000682.png.txt,477
000683.png.txt,2435
000684.png.txt,20
000685.png.txt,24
000686.png.txt,21
000687.png.txt,34
000688.png.txt,408
000689.png.txt,397
000690.png.txt,48
000691.png.txt,93
000692.png.txt,51
000693.png.txt,19
000694.png.txt,89
000695.png.txt,147
000696.png.txt,43
000697.png.txt,1293
000698.png.txt,252
000699.png.txt,124
000700.png.txt,660
000701.png.txt,223
000702.png.txt,7
000703.png.txt,322
000704.png.txt,260
000705.png.txt,132
000706.png.txt,734
000707.png.txt,56
000708.png.txt,217
000709.png.txt,4630
000710.png.txt,392
000711.png.txt,65
000712.png.txt,948
000713.png.txt,53
000714.png.txt,221
000715.png.txt,125
000716.png.txt,124
000717.png.txt,278
000718.png.txt,9415
000719.png.txt,470
000720.png.txt,56
000721.png.txt,413
000722.png.txt,22
000723.png.txt,522
000724.png.txt,115
000725.png.txt,401
000726.png.txt,160
000727.png.txt,226
000728.png.txt,1380
000729.png.txt,19
000730.png.txt,30
000731.png.txt,1722
000732.png.txt,72
000733.png.txt,43
000734.png.txt,1185
000735.png.txt,55
000736.png.txt,585
000737.png.txt,6
000738.png.txt,255
000739.png.txt,21
000740.png.txt,129
000741.png.txt,80
000742.png.txt,300
000743.png.txt,225
000744.png.txt,126
000745.png.txt,98
000746.png.txt,87
000747.png.txt,35
000748.png.txt,1495
000749.png.txt,96
000750.png.txt,300
000751.png.txt,1107
000752.png.txt,703
000753.png.txt,428
000754.png.txt,87
000755.png.txt,283
000756.png.txt,152
000757.png.txt,112
000758.png.txt,39
000759.png.txt,180
000760.png.txt,51
000761.png.txt,161
000762.png.txt,900
000763.png.txt,121
000764.png.txt,410
000765.png.txt,585
000766.png.txt,336
000767.png.txt,426
000768.png.txt,2877
000769.png.txt,74
000770.png.txt,514
000771.png.txt,480
000772.png.txt,145
000773.png.txt,343
000774.png.txt,137
000775.png.txt,12
000776.png.txt,417
000777.png.txt,71
000778.png.txt,80
000779.png.txt,42
000780.png.txt,367
000781.png.txt,106
000782.png.txt,20
000783.png.txt,192
000784.png.txt,292
000785.png.txt,8
000786.png.txt,343
000787.png.txt,373
000788.png.txt,178
000789.png.txt,355
000790.png.txt,381
000791.png.txt,242
000792.png.txt,46
000793.png.txt,293
000794.png.txt,9
000795.png.txt,58
000796.png.txt,13
000797.png.txt,15
000798.png.txt,122
000799.png.txt,35
000800.png.txt,21
000801.png.txt,434
000802.png.txt,16
000803.png.txt,9
000804.png.txt,136
000805.png.txt,25
000806.png.txt,99
000807.png.txt,1621
000808.png.txt,21
000809.png.txt,672
000810.png.txt,11
000811.png.txt,155
000812.png.txt,95
000813.png.txt,70
000814.png.txt,21
000815.png.txt,230
000816.png.txt,285
000817.png.txt,396
000818.png.txt,507
000819.png.txt,210
000820.png.txt,1981
000821.png.txt,47
000822.png.txt,30
000823.png.txt,5
000824.png.txt,52
000825.png.txt,492
000826.png.txt,114
000827.png.txt,424
000828.png.txt,191
000829.png.txt,37
000830.png.txt,688
000831.png.txt,26
000832.png.txt,497
000833.png.txt,214
000834.png.txt,133
000835.png.txt,163
000836.png.txt,40
000837.png.txt,6
000838.png.txt,165
000839.png.txt,22
000840.png.txt,187
000841.png.txt,121
000842.png.txt,12
000843.png.txt,8
000844.png.txt,655
000845.png.txt,35
000846.png.txt,104
000847.png.txt,38
000848.png.txt,33
000849.png.txt,335
000850.png.txt,500
000851.png.txt,136
000852.png.txt,56
000853.png.txt,108
000854.png.txt,210
000855.png.txt,80
000856.png.txt,197
000857.png.txt,3
000858.png.txt,51
000859.png.txt,251
000860.png.txt,26
000861.png.txt,8
000862.png.txt,92
000863.png.txt,33
000864.png.txt,27
000865.png.txt,54
000866.png.txt,10
000867.png.txt,993
000868.png.txt,26
000869.png.txt,41
000870.png.txt,53
000871.png.txt,22
000872.png.txt,351
000873.png.txt,454
000874.png.txt,149
000875.png.txt,363
000876.png.txt,520
000877.png.txt,52
000878.png.txt,152
000879.png.txt,270
000880.png.txt,91
000881.png.txt,42
000882.png.txt,160
000883.png.txt,1435
000884.png.txt,131
000885.png.txt,141
000886.png.txt,318
000887.png.txt,77
000888.png.txt,423
000889.png.txt,20
000890.png.txt,5
000891.png.txt,123
000892.png.txt,204
000893.png.txt,232
000894.png.txt,853
000895.png.txt,664
000896.png.txt,1368
000897.png.txt,32
000898.png.txt,83
000899.png.txt,235
000900.png.txt,639
000901.png.txt,568
000902.png.txt,397
000903.png.txt,2611
000904.png.txt,140
000905.png.txt,379
000906.png.txt,35
000907.png.txt,380
000908.png.txt,78
000909.png.txt,92
000910.png.txt,15
000911.png.txt,931
000912.png.txt,178
000913.png.txt,1080
000914.png.txt,19
000915.png.txt,291
000916.png.txt,155
000917.png.txt,235
000918.png.txt,53
000919.png.txt,121
000920.png.txt,218
000921.png.txt,1122
000922.png.txt,174
000923.png.txt,57
000924.png.txt,105
000925.png.txt,1221
000926.png.txt,282
000927.png.txt,243
000928.png.txt,287
000929.png.txt,69
000930.png.txt,15
000931.png.txt,313
000932.png.txt,43
000933.png.txt,32
000934.png.txt,626
000935.png.txt,1404
000936.png.txt,730
000937.png.txt,470
000938.png.txt,14
000939.png.txt,421
000940.png.txt,65
000941.png.txt,24
000942.png.txt,342
000943.png.txt,320
000944.png.txt,47
000945.png.txt,210
000946.png.txt,449
000947.png.txt,62
000948.png.txt,63
000949.png.txt,1426
000950.png.txt,30
000951.png.txt,19
000952.png.txt,348
000953.png.txt,85
000954.png.txt,277
000955.png.txt,253
000956.png.txt,376
000957.png.txt,26
000958.png.txt,1538
000959.png.txt,176
000960.png.txt,170
000961.png.txt,54
000962.png.txt,130
000963.png.txt,54
000964.png.txt,108
000965.png.txt,42
000966.png.txt,371
000967.png.txt,590
000968.png.txt,46
000969.png.txt,311
000970.png.txt,72
000971.png.txt,353
000972.png.txt,117
000973.png.txt,26
000974.png.txt,862
000975.png.txt,301
000976.png.txt,35
000977.png.txt,28
000978.png.txt,8
000979.png.txt,44
000980.png.txt,139
000981.png.txt,768
000982.png.txt,275
000983.png.txt,30
000984.png.txt,390
000985.png.txt,60
000986.png.txt,12
000987.png.txt,2
000988.png.txt,169
000989.png.txt,97
000990.png.txt,24
000991.png.txt,601
000992.png.txt,21
000993.png.txt,187
000994.png.txt,286
000995.png.txt,119
000996.png.txt,84
000997.png.txt,2
000998.png.txt,131
000999.png.txt,257
001000.png.txt,450
001001.png.txt,133
001002.png.txt,15
001003.png.txt,610
001004.png.txt,1370
001005.png.txt,27
001006.png.txt,19
001007.png.txt,6
001008.png.txt,231
001009.png.txt,58
001010.png.txt,756
001011.png.txt,30
001012.png.txt,193
001013.png.txt,48
001014.png.txt,913
001015.png.txt,141
001016.png.txt,471
001017.png.txt,36
001018.png.txt,605
001019.png.txt,75
001020.png.txt,86
001021.png.txt,31
001022.png.txt,5
001023.png.txt,776
001024.png.txt,2074
001025.png.txt,75
001026.png.txt,4
001027.png.txt,1800
001028.png.txt,538
001029.png.txt,10
001030.png.txt,91
001031.png.txt,66
001032.png.txt,296
001033.png.txt,151
001034.png.txt,223
001035.png.txt,1593
001036.png.txt,49
001037.png.txt,34
001038.png.txt,123
001039.png.txt,428
001040.png.txt,252
001041.png.txt,73
001042.png.txt,341
001043.png.txt,314
001044.png.txt,96
001045.png.txt,9
001046.png.txt,95
001047.png.txt,137
001048.png.txt,6
001049.png.txt,42
001050.png.txt,166
001051.png.txt,6
001052.png.txt,45
001053.png.txt,42
001054.png.txt,17
001055.png.txt,17
001056.png.txt,332
001057.png.txt,232
001058.png.txt,245
001059.png.txt,233
001060.png.txt,281
001061.png.txt,23
001062.png.txt,77
001063.png.txt,199
001064.png.txt,147
001065.png.txt,1154
001066.png.txt,83
001067.png.txt,328
001068.png.txt,62
001069.png.txt,1267
001070.png.txt,749
001071.png.txt,95
001072.png.txt,27
001073.png.txt,99
001074.png.txt,444
001075.png.txt,3
001076.png.txt,560
001077.png.txt,113
001078.png.txt,385
001079.png.txt,166
001080.png.txt,125
001081.png.txt,28
001082.png.txt,520
001083.png.txt,116
001084.png.txt,5
001085.png.txt,252
001086.png.txt,390
001087.png.txt,187
001088.png.txt,219
001089.png.txt,230
001090.png.txt,108
001091.png.txt,78
001092.png.txt,14
001093.png.txt,84
001094.png.txt,53
001095.png.txt,16
001096.png.txt,1026
001097.png.txt,34
001098.png.txt,39
001099.png.txt,40
001100.png.txt,73
001101.png.txt,532
001102.png.txt,125
001103.png.txt,178
001104.png.txt,3
001105.png.txt,460
001106.png.txt,362
001107.png.txt,438
001108.png.txt,73
001109.png.txt,40
001110.png.txt,903
001111.png.txt,179
001112.png.txt,116
001113.png.txt,360
001114.png.txt,23
001115.png.txt,13
001116.png.txt,8
001117.png.txt,1273
001118.png.txt,108
001119.png.txt,2128
001120.png.txt,175
001121.png.txt,32
001122.png.txt,15
001123.png.txt,179
001124.png.txt,467
001125.png.txt,19
001126.png.txt,360
001127.png.txt,190
001128.png.txt,898
001129.png.txt,427
001130.png.txt,249
001131.png.txt,202
001132.png.txt,197
001133.png.txt,13
001134.png.txt,273
001135.png.txt,6
001136.png.txt,147
001137.png.txt,572
001138.png.txt,1
001139.png.txt,230
001140.png.txt,24
001141.png.txt,219
001142.png.txt,99
001143.png.txt,91
001144.png.txt,4808
001145.png.txt,545
001146.png.txt,784
001147.png.txt,417
001148.png.txt,0
001149.png.txt,117
001150.png.txt,6
001151.png.txt,288
001152.png.txt,376
001153.png.txt,232
001154.png.txt,131
001155.png.txt,408
001156.png.txt,19
001157.png.txt,124
001158.png.txt,374
001159.png.txt,219
001160.png.txt,28
001161.png.txt,226
001162.png.txt,185
001163.png.txt,216
001164.png.txt,38
001165.png.txt,290
001166.png.txt,79
001167.png.txt,10
001168.png.txt,120
001169.png.txt,146
001170.png.txt,193
001171.png.txt,468
001172.png.txt,195
001173.png.txt,72
001174.png.txt,209
001175.png.txt,103
001176.png.txt,24
001177.png.txt,1247
001178.png.txt,329
001179.png.txt,35
001180.png.txt,184
001181.png.txt,665
001182.png.txt,5
001183.png.txt,37
001184.png.txt,134
001185.png.txt,637
001186.png.txt,127
001187.png.txt,3
001188.png.txt,54
001189.png.txt,57
001190.png.txt,20
001191.png.txt,33
001192.png.txt,274
001193.png.txt,1532
001194.png.txt,21
001195.png.txt,64
001196.png.txt,416
001197.png.txt,103
001198.png.txt,531
001199.png.txt,4336
001200.png.txt,73
001201.png.txt,107
001202.png.txt,1222
001203.png.txt,193
001204.png.txt,710
001205.png.txt,333
001206.png.txt,392
001207.png.txt,46
001208.png.txt,75
001209.png.txt,275
001210.png.txt,192
001211.png.txt,38
001212.png.txt,139
001213.png.txt,915
001214.png.txt,870
001215.png.txt,746
001216.png.txt,19
001217.png.txt,210
001218.png.txt,8
001219.png.txt,657
001220.png.txt,396
001221.png.txt,17
001222.png.txt,3614
001223.png.txt,7
001224.png.txt,18
001225.png.txt,282
001226.png.txt,32
001227.png.txt,44
001228.png.txt,2779
001229.png.txt,44
001230.png.txt,87
001231.png.txt,485
001232.png.txt,16
001233.png.txt,488
001234.png.txt,11
001235.png.txt,90
001236.png.txt,229
001237.png.txt,41
001238.png.txt,1382
001239.png.txt,55
001240.png.txt,205
001241.png.txt,9
001242.png.txt,435
001243.png.txt,244
001244.png.txt,538
001245.png.txt,89
001246.png.txt,197
001247.png.txt,291
001248.png.txt,311
001249.png.txt,16
001250.png.txt,63
001251.png.txt,54
001252.png.txt,491
001253.png.txt,57
001254.png.txt,35
001255.png.txt,50
001256.png.txt,720
001257.png.txt,40
001258.png.txt,145
001259.png.txt,24
001260.png.txt,410
001261.png.txt,222
001262.png.txt,2076
001263.png.txt,63
001264.png.txt,1128
001265.png.txt,41
001266.png.txt,3
001267.png.txt,22
001268.png.txt,45
001269.png.txt,185
001270.png.txt,210
001271.png.txt,102
001272.png.txt,16
001273.png.txt,21
001274.png.txt,39
001275.png.txt,415
001276.png.txt,1190
001277.png.txt,231
001278.png.txt,607
001279.png.txt,938
001280.png.txt,117
001281.png.txt,82
001282.png.txt,231
001283.png.txt,315
001284.png.txt,461
001285.png.txt,390
001286.png.txt,409
001287.png.txt,47
001288.png.txt,671
001289.png.txt,225
001290.png.txt,122
001291.png.txt,12
001292.png.txt,15
001293.png.txt,50
001294.png.txt,31
001295.png.txt,435
001296.png.txt,15
001297.png.txt,176
001298.png.txt,71
001299.png.txt,16
001300.png.txt,95
001301.png.txt,174
001302.png.txt,354
001303.png.txt,84
001304.png.txt,28
001305.png.txt,20
001306.png.txt,21
001307.png.txt,479
001308.png.txt,62
001309.png.txt,277
001310.png.txt,691
001311.png.txt,55
001312.png.txt,802
001313.png.txt,16
001314.png.txt,550
001315.png.txt,250
001316.png.txt,77
001317.png.txt,158
001318.png.txt,569
001319.png.txt,2781
001320.png.txt,143
001321.png.txt,1994
001322.png.txt,106
001323.png.txt,55
001324.png.txt,9
001325.png.txt,64
001326.png.txt,241
001327.png.txt,375
001328.png.txt,57
001329.png.txt,59
001330.png.txt,155
001331.png.txt,185
001332.png.txt,23
001333.png.txt,157
001334.png.txt,410
001335.png.txt,817
001336.png.txt,910
001337.png.txt,29
001338.png.txt,26
001339.png.txt,47
001340.png.txt,152
001341.png.txt,221
001342.png.txt,368
001343.png.txt,27
001344.png.txt,27
001345.png.txt,3
001346.png.txt,875
001347.png.txt,207
001348.png.txt,107
001349.png.txt,623
001350.png.txt,316
001351.png.txt,219
001352.png.txt,19
001353.png.txt,184
001354.png.txt,2016
001355.png.txt,159
001356.png.txt,945
001357.png.txt,105
001358.png.txt,27
001359.png.txt,88
001360.png.txt,90
001361.png.txt,617
001362.png.txt,10
001363.png.txt,78
001364.png.txt,351
001365.png.txt,479
001366.png.txt,33
001367.png.txt,79
001368.png.txt,29
001369.png.txt,62
001370.png.txt,77
001371.png.txt,138
001372.png.txt,24
001373.png.txt,2
001374.png.txt,712
001375.png.txt,7
001376.png.txt,42
001377.png.txt,51
001378.png.txt,83
001379.png.txt,45
001380.png.txt,780
001381.png.txt,255
001382.png.txt,31
001383.png.txt,24
001384.png.txt,169
001385.png.txt,177
001386.png.txt,33
001387.png.txt,25
